title,price_base,cpu_cores,cpu_threads,ram_size,storage_size,screen_size,raw_specs_count,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,gpu_vram,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,res_width,res_height,res_total_pixels,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop Acer Aspire Lite 16 AL16-51P-72S2,16990000,10,12,16,512,16,26,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,58,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV NH.QENSV.003,26490000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,16.07846154,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad 3,12990000,,,4,1024,15.6,20,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,35,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Asus Zenbook UX482EA KA397W,32990000,,,8,512,14,21,0,0,0,1,0,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,70,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Zenbook DUO UX8406MA-PZ307W,49990000,16,22,16,512,14,25,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,500,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook 14X OLED K3405ZF-KM184W,25990000,,,16,512,14,21,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22581061.71,22201242.5,600,100,45,0,63,3,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop Huawei Matebook D14,17990000,,,8,512,14,21,0,0,1,0,0,0,0,0,11.61692308,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,56,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Prestige 13 EVO A13M-081VN,32990000,12,16,16,1024,13.3,23,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,75,4,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo LOQ 15ARP9 83JC00LVVN,27490000,4,8,16,512,15.6,27,0,0,0,0,1,0,0,0,17.96314815,7,122.85,0,1,6,22768891.99,22340518,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad 3 15ITL6 82H8005CVN,6190000,,,8,256,15.6,23,0,0,1,0,0,0,0,0,17.96314815,0,30,1,0,0,13899279.02,13824684.62,250,100,45,1,38,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 15IIL05 81YK004WVN,13690000,,,8,256,15.6,24,0,0,1,0,0,0,0,0,17.96314815,0,50,1,0,0,13792440.69,13719959.95,300,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook R564JA-UH31T,13990000,,,4,128,15.6,18,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,37,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Yoga 6 13ALC6,23490000,,,8,512,13.3,20,0,0,1,0,0,0,0,0,17.96314815,5,76.5,0,1,0,13485502.96,13824684.62,300,100,45,0,60,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 15ITL6,14990000,,,8,256,15.6,20,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,220,100,45,0,38,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 12VE-460VN,22490000,8,12,8,512,15.6,25,0,0,1,0,0,0,0,0,19.22594366,0,50,1,0,6,22768891.99,22340518,300,100,45,1,4,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Legion Slim 5 16AHP9 83DH003BVN,44990000,,,32,1024,16,28,0,0,0,0,1,0,0,0,17.96314815,8,126.9,0,1,8,22439261.99,22025531.55,350,100,45,1,80,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 B11MOU-1065VN,16100000,,,8,512,14,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13757866.76,13710496.13,300,63,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion X360 14-EK0134TU 7C0P8PA,20300000,,,8,512,14,18,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,250,100,45,0,43,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming A16 Advantage Edition FA617NS-N3486W,32990000,8,16,8,512,16,23,0,0,0,0,1,0,0,0,19.29295488,0,40,0,1,8,13343287.67,22201242.5,250,100,72,1,90,3,1920,1200,2304000,1,0,0,0,0,1,0,0
Laptop ASUS TUF Gaming A17 FA706IU-HX406T,27990000,,,8,512,17.3,19,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,6,22581061.71,22201242.5,300,100,45,0,90,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Legion 5 15ACH6A,35990000,,,8,512,15.6,15,0,0,1,0,0,0,0,0,17.96314815,5,110.5,0,1,8,13485502.96,22179527.09,300,100,45,0,60,3,1080,1920,2073600,1,0,0,0,0,1,0,0
Laptop HP Omnibook 7 Aero 13-BG1083AU BZ7R9PA,30990000,8,16,32,512,13.3,24,0,0,0,0,0,1,0,0,13.10868263,0,40,0,1,0,13359707.6,13710496.13,400,100,45,1,43,3,1920,1200,2304000,1,0,0,0,0,0,1,0
Laptop Acer Aspire 7 A715-76G-59MW,21490000,8,12,8,512,15.6,23,0,0,1,0,0,0,0,0,13.98517266,0,50,1,0,4,22581061.71,22201242.5,300,100,45,0,50,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell 15 DC15250 I5U165W11SLU,19190000,,,16,512,15.6,27,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Zenbook 14 Flip OLED UP5401ZA-KN101W,33990000,,,16,512,14,24,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,63,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop MSI Gaming Katana GF66 11UE-824VN,29300000,,,16,512,15.6,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,22432546.13,21948747.84,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 15-FD0237TU 9Q970PA,10490000,,,16,512,15.6,21,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,250,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook A412DA-EK612T,8290000,,4,4,512,14,19,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,0,13296713.48,13630870.22,300,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS VivoBook 15 S533EQ,21290000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,2,22768891.99,22340518,300,100,45,0,50,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-CS3061TX 8RE83PA,18190000,,,16,512,15.6,15,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,2,20898695.65,22201242.5,300,100,45,0,41,3,1920,1080,2073600,0,0,0,1,0,1,0,0
Laptop Lenovo Legion 5 15IRX10 83LY00A7VN,40990000,20,28,16,512,15.1,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,8,22506376.81,22179527.09,500,100,45,0,80,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 3511 5829BLK,14700000,,,8,256,15.6,19,0,0,0,0,0,0,0,0,14.56805085,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus VivoBook Go 14 E1404FA-NK113W,11490000,4,8,8,256,14,21,0,0,0,0,1,0,0,0,19.29295488,7,81.9,0,1,0,13296713.48,13630870.22,250,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Asus TUF Gaming F15 FX507ZE-HN093W,33490000,,,8,512,15.6,21,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,22768891.99,22340518,300,100,45,0,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Gaming ROG Strix G15 G513QR-HF093T,45990000,,,16,1024,15.6,19,0,0,1,0,0,0,0,0,19.29295488,5,110.5,0,1,8,22439261.99,22025531.55,300,100,45,0,90,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS VivoBook X515EA-BQ2351W,13990000,,,4,512,15.6,20,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,37,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 A10M-1053VN,5990000,,,4,256,14,18,0,0,1,0,0,0,0,0,19.22594366,10,72,1,0,0,13899279.02,13824684.62,300,100,45,0,50,4,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkPad E14 20RA007CVA,5990000,,,8,512,14,20,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,250,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 3511 5174BLK,16990000,,,16,256,15.6,10,0,0,0,0,0,0,0,0,14.56805085,1,53,1,0,0,13792440.69,13719959.95,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 F1MG-046SG,15590000,,,16,1024,14,10,0,0,0,0,0,0,0,0,19.22594366,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Aspire 5 A514-54-540F NX.A28SV.005-Bạc,16800000,,,8,512,14,16,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 14ALC05 82LM004DVN,11590000,,,8,512,14,11,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,0,13343287.67,13719959.95,300,100,45,0,5,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Thinkpad T14 Gen 5,21990000,,,32,512,14,15,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,400,100,45,0,48,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Idepad 5 Pro 16ACH6 82L50095VN,24990000,,,8,512,16,18,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,4,22432546.13,21948747.84,350,100,45,0,75,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 H D13MG-217VN,21490000,14,20,16,1024,14,27,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13654235.33,13630870.22,300,65,45,1,3,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop HP 240 G8 604K1PA Pentium,4490000,,,4,256,14,20,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,250,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Acer Nitro 5 AN515-57-57MX (NH.QD9SV.002),11490000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,4,22581061.71,22201242.5,300,100,45,0,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Yoga Slim 7I 14ITL5 82A300A6VN,27990000,,,8,512,14,18,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,7,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 14ITL05 82FE00KNVN,10490000,,,16,512,14,24,0,0,1,0,0,0,0,0,17.96314815,0,50,1,0,0,13841510.26,13704626.75,300,100,45,1,5,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Yoga 6 13ALC7 82UD000TVN,20000000,6,12,8,512,13.3,22,0,0,0,1,0,0,0,0,17.96314815,5,58.5,0,1,0,13206010.78,13704626.75,300,100,45,0,59,3,1920,1200,2304000,1,0,0,0,0,0,1,0
Laptop MSI Gaming Thin 15 B12UCX-1419VN,17990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.22594366,0,40,0,0,4,22432546.13,21948747.84,300,100,45,0,4,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad 5 15ITL05 82FG00M5VN,19990000,,8,8,512,15.6,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,1,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkPad X9-14 Gen 1 Aura Edition 21QA006LVN,55990000,8,8,32,1024,14,27,0,0,0,0,0,1,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,500,100,45,1,55,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop LG Gram 2021 14Z90P-G.AH75A5 14 inch,41300000,,,16,512,14,20,0,0,0,1,0,0,0,0,22.43294118,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,80,3,1920,1200,2304000,0,1,0,0,0,0,1,0
LAPTOP HP PROBOOK 450 G6 6FG98PA,13490000,,,,256,15.6,10,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,2,22506376.81,22179527.09,300,100,45,0,45,3,1080,1920,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad Slim 3 15ARE05 81W4009FVN,13290000,,,8,256,15.6,17,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,0,13206010.78,13704626.75,220,100,45,0,35,2,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS ExpertBook B1 B1402CVA-NK0149W,14990000,10,,8,256,14,25,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,250,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gigabyte G5 KF-E3PH333SH,25990000,12,16,8,512,15.6,23,0,0,1,0,0,0,0,0,20.8272549,0,40,1,0,8,22581061.71,22201242.5,300,100,45,0,54,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkpad X1 Carbon gen 7,13990000,4,8,16,256,14,18,1,0,0,0,0,0,0,0,17.96314815,8,84.6,1,0,0,13899279.02,13824684.62,400,100,45,0,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 15 IML,21990000,,,16,512,14,11,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 15IAL7 82SF006LVN,9490000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,300,100,45,1,57,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus S533EQ - BQ429W,25990000,,,16,512,15.6,11,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,2,22768891.99,22340518,250,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus E210MA GJ537W,6990000,,,4,,11.6,20,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,20898695.65,13719959.95,300,100,45,0,38,3,1366,768,1049088,0,0,0,1,0,0,1,0
Laptop Acer Nitro 5 AN515-55-77P9 (NH.Q7NSV.003),26990000,,,,512,15.6,14,0,0,0,0,0,0,0,0,13.98517266,0,40,1,0,4,22432546.13,21948747.84,300,100,45,0,5,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus Rog Strix G15 G513IE-HN246W,24300000,8,16,8,512,15.6,21,0,0,1,0,0,0,0,0,19.29295488,4,106.6,0,1,4,22581061.71,22201242.5,250,62.5,45,1,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad 5 Pro 16AHC6 82L500WJVN,27990000,8,16,16,512,16,23,0,0,1,0,0,0,0,0,17.96314815,5,110.5,0,1,4,22506376.81,22179527.09,350,100,45,1,75,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop ASUS Vivobook S 14 OLED S5406MA-PP219WS,23740000,14,,16,512,14,28,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,400,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop HP 15 Z-EF2000 2J4V7AV Nhập khẩu chính hãng,18990000,6,12,8,256,15.6,18,0,0,1,0,0,0,0,0,13.10868263,5,58.5,0,1,0,13296713.48,13630870.22,300,100,45,0,41,3,1366,768,1049088,1,0,0,0,0,0,1,0
Laptop Gaming Acer Nitro 5 Eagle AN515-57-5669 NH.QEHSV.001,23990000,,12,8,512,15.6,24,0,0,1,0,0,0,0,0,16.07846154,0,40,1,0,4,22432546.13,21948747.84,300,100,45,0,57,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo ThinkBook 14 G2 ITL 20VD00Y4VN,16490000,,,8,512,14,23,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Alienware X17,42990000,14,20,32,1024,17.3,22,0,0,0,0,1,0,0,0,14.56805085,0,40,1,0,16,22439261.99,22025531.55,300,100,45,0,87,6,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Vostro 3420 P152G004,10690000,,,8,512,14,19,0,0,1,0,0,0,0,0,14.56805085,1,47.7,1,0,0,13841510.26,13704626.75,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 15-DY2093DX 405F7UA,18990000,,,8,256,15.6,11,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,250,100,45,1,41,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 7306 N7306A,32990000,,,16,512,13.3,11,0,0,0,1,0,0,0,0,14.56805085,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,60,4,3840,2160,8294400,0,1,0,0,0,0,1,0
Laptop Dell Latitude 7390,15590000,,8,8,256,13.3,15,0,0,1,0,0,0,0,0,14.56805085,8,66.6,1,0,0,13792440.69,13719959.95,300,100,45,0,60,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 THIN 10SCSR-830VN,24990000,,,8,512,15.6,16,0,0,1,0,0,0,0,0,19.22594366,10,130,1,0,0,22581061.71,22201242.5,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS TUF Gaming F17 FX706HC-HX105W,23600000,,,8,512,17.3,24,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,22439261.99,22025531.55,250,62.5,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS VivoBook 15 A515EA,15390000,,,4,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,250,100,45,0,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Legion S7 15ACH6 82K800DPVN,45990000,,,16,1024,15.6,19,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,6,22768891.99,22340518,300,100,45,0,71,4,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop HP 240 G8 3D3H7PA,19190000,,,8,512,14,11,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Victus 16-S0143AX 9Q990PA,31490000,6,12,32,512,16.1,27,0,0,0,0,1,0,0,0,13.10868263,7,122.85,0,1,6,22768891.99,22340518,250,100,45,1,70,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 15S-FQ5144TU 7C0R8PA,10690000,,,16,512,15.6,17,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook A515EA-BQ1530W,15390000,,,4,512,15.6,11,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 14 G6 ABP 21KJ005HVN,21990000,,,16,512,14,25,0,0,1,0,0,0,0,0,17.96314815,7,81.9,0,1,0,13485502.96,13824684.62,300,100,45,1,45,3,1920,1200,2304000,1,0,0,0,0,0,1,0
Laptop MSI GP66 Leopard 11UE-643VN,38600000,,,16,512,15.6,23,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,6,22432546.13,21948747.84,300,100,72,0,65,4,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop MSI Prestige 13 AI+ Evo A2VMG-062VN,36990000,8,8,32,1024,13.3,29,0,0,0,0,0,1,0,0,19.22594366,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,75,4,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop ASUS Gaming V16 V3607VH-RP024W,28990000,8,12,16,512,16,26,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,8,22581061.71,22201242.5,300,100,45,1,63,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop ASUS TUF Gaming FA506IU-AL127T,26990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,0,22439261.99,22025531.55,300,100,45,0,90,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 15 3502,10990000,,,4,128,15.6,18,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13841510.26,13704626.75,300,100,45,1,42,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming F15 FX506HCB-HN141W,28490000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22432546.13,21948747.84,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Nitro 5 AN515-57-553E NH.QENSV.006,16800000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,13.98517266,0,50,1,0,4,22506376.81,22179527.09,300,100,45,0,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS ROG Strix G15 G513IC-HN002T,27490000,,16,8,512,15.6,19,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,4,22439261.99,22025531.55,300,100,45,0,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Gaming GL65 LEOPARD 10SCXK-093VN,24990000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,4,22432546.13,21948747.84,300,100,45,0,41,6,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Gaming V16 V3607VU-RP216W,27490000,10,16,16,512,16,26,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,6,22506376.81,22179527.09,300,100,45,1,63,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 B5M 063VN,7090000,,,8,512,14,24,0,0,1,0,0,0,0,0,19.22594366,0,50,0,1,0,13343287.67,13719959.95,300,100,45,0,39,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP Elitebook 840 G8,21290000,,,16,512,14,15,0,0,1,0,0,0,0,0,13.10868263,0,70,1,0,0,13899279.02,13824684.62,300,100,45,0,53,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 240 G8 342G5PA,10290000,,,4,256,14,16,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,4,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS ZenBook UP5401ZA-KN005W,21990000,,,8,,14,23,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,63,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop HP Pavilion Gaming 15 EC0050AX 9AV28PA,17590000,,,,128,15.6,12,0,0,0,0,0,0,0,0,13.10868263,3,76.7,0,1,4,22432546.13,21948747.84,300,100,45,0,52,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 B11MOU-1032VN,21900000,,,16,512,14,21,0,0,1,0,0,0,0,0,19.22594366,1,73,0,0,0,13899279.02,13824684.62,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook S 16 OLED S5606MA-MX051W,29990000,16,22,16,512,16,27,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,600,100,45,0,75,3,3200,2000,6400000,0,1,0,0,0,0,1,0
Laptop ASUS Flip BR1100FKA-BP1135W,6990000,,,8,128,11.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop HP Gaming Victus 15-FB1023AX 94F20PA,24490000,6,12,8,512,15.6,19,0,0,0,0,1,0,0,0,13.10868263,7,122.85,0,1,4,22439261.99,22025531.55,250,100,45,1,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus Vivobook X515EA BQ1006W,13990000,,,4,512,15.6,19,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,37,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkpad E14 Gen 4 21E4S0J700,6990000,,,8,256,14,18,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad Yoga 6 13ALC6 82ND00BDVN,16800000,,16,8,1024,13.3,19,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,0,13359707.6,13710496.13,300,100,45,0,60,4,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS ROG Strix G16 G615LR-S5289W,57990000,20,20,16,1024,16,24,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,12,22768891.99,22340518,300,100,45,1,90,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop MSI Katana 15 B13UDXK-2412VN,32990000,,,16,1024,15.6,28,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,6,22439261.99,22025531.55,300,100,45,1,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
